Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
DET,116721.86636478516,1938.9999999999998,27.489574557708508,1938.9999999999998,1938.9999999999998,53.0,52.0,4.248820128824977,205.0,113.0,7.030749789385004,0.7257792754844146,13.0,949.6,4225.0,1016.0,544.0,449.0,64.0,397.0,14.0,3.138900589721988,0.17059814658803707,413.0,3.9096386712829974,3.7552508617453375,1.1328491127285172,9.614857283854727,0.605543191690305,0.26573899658531597,1.485567571733341,0.2847868913325941,0.6608248307529485,4.280503917856406,0.20717111488205558,25.73307517384004,14.188775745220482,2.411665370985991,-0.1711089511307014,0.08827697772207287,-0.08283197341083526,29.031381634372366,86.66144049985493,90.52539812196194,0.09856786339721986,0.09356248874262849,0.005005373518323507,4.217711167614095,-0.03168378903142952,109.37536471332301,97.39118684878596,122.20085561999966,97.92760684375895,91.938771288536,97.76534017273787,97.77634888079028,99.14545862657198,100.11849652428145,110.57625703264038,97.30298003374772,0.0,0.0,0.0,0.0,0.9563587026116258,155.0,148.23571933872475,6.0,1006577.5033698399
HG,,1939.0,28.64496487119438,1939.0,1939.0,21.0,9.0,3.4338316499572197,36.0,31.0,5.700193423597679,0.3574468085106383,1.0,258.5,0.0,248.0,129.0,99.0,0.0,86.0,3.0,,,129.0,4.467712073547507,2.980920283082158,1.5127263343133461,8.599614158517175,,0.2519611301307889,1.2867260490665924,,,,,13.832057949560523,6.351381033658981,1.2962789806337374,,,,7.6553191489361705,72.94736560339683,,,,,3.788629060715503,,111.5913419582027,97.9394294912518,115.00017822075633,87.97968160609248,,,90.34459035152057,,,,,0.0,0.0,0.0,0.0,1.714181659574468,33.0,56.56790282657114,1137.0,1015891.8003868471
IAB,,1939.0000000000002,24.562908496732028,1939.0000000000002,1939.0000000000002,5.0,14.0,5.88757161365281,29.0,19.0,2.66078184110971,0.0,0.0,158.6,0.0,194.0,141.0,106.0,0.0,84.0,11.0,,,81.0,4.552359228325314,4.67154576527412,1.0802332918663304,10.877381417387198,,0.2928185368420825,1.7276585758512577,,,,,-1.7809920840125069,-2.101870990358293,-0.1055197141510241,,,,4.968474148802017,151.13913562140803,,,,,4.261702794356463,,90.56208851001236,146.71858848501785,68.42313106389663,122.71508670948407,,,129.05869966510954,,,,,0.0,0.0,0.0,0.0,1.5460167969735183,20.0,30.920339566010693,1116.0,1015557.263556116
KCM,,1939.0000000000002,26.075628140703515,1939.0000000000002,1939.0000000000002,30.0,19.0,2.8943449001496444,90.0,49.0,3.6596549279130226,0.26258567714488296,4.0,423.1,0.0,376.0,182.0,137.0,0.0,118.0,15.0,,,295.0,6.241845114007057,2.479796299322634,3.0108933016024575,7.935418456949847,,0.23688657804399826,1.1572460840302758,,,,,20.176839920111252,10.102226665476337,2.049296275626648,,,,14.556369652564404,74.30037630191009,,,,,2.98814421994773,,124.17177584828775,77.88261767047861,191.01731265960623,89.52481545457762,,,86.44802676008942,,,,,0.0,0.0,0.0,0.0,1.523106414559206,49.0,74.63224070933207,1124.0,1015854.4545024816
MRS,,1939.000000000001,31.875890736342043,1939.000000000001,1939.000000000001,8.0,13.0,4.482737481846986,26.0,20.0,3.1966161026837807,0.13418903150525088,0.0,171.39999999999998,0.0,182.0,109.0,86.0,0.0,36.0,3.0,,,91.0,4.753195916264663,1.8779847270647325,3.1410883307351227,9.48967189627716,,0.26756665508023775,1.2630729581490991,,,,,5.371005078597276,1.0706106573343277,0.5517547132410414,,,,5.704784130688449,115.07580929511457,,,,,3.3105554242888786,,94.5574212588104,58.98160527497068,198.95989155559303,107.05939829734598,,,94.35345376650417,,,,,0.0,0.0,0.0,0.0,1.702465816802801,22.000000000000004,37.45427652696189,1125.0000000000002,1015635.6429404902
NBY,,1939.0,32.47126436781609,1939.0,1939.0,11.0,16.0,4.780314046794737,43.0,31.0,3.7729885057471266,0.6826765188834155,2.0,243.6,0.0,304.0,165.0,131.0,0.0,75.0,2.0,0.0,,107.0,3.938535025163765,2.7407188633188544,1.5813228900862069,11.131625428234857,,0.3014240001282205,1.5413715879504122,,,,,6.852236655398542,2.2041115760803223,0.6364658910212259,,,,8.648604269293923,101.55166356945122,,,,,3.8949645125322965,,98.37393313898718,90.04750760789217,120.21501207620499,113.88381419001426,,,108.22395706830513,,,,,0.0,0.0,0.0,0.0,1.728570041050903,31.0,53.58565220085075,1137.9999999999998,1015930.3571428572
NE,,1939.0000000000002,21.99006359300477,1939.0000000000002,1939.0000000000002,16.0,12.0,3.796974281753812,44.0,30.0,4.242448330683625,0.8744038155802862,0.0,251.6,0.0,237.0,136.0,107.0,0.0,102.0,4.0,,,100.0,3.556491857938965,3.619253118916043,1.082662626053259,8.425920102091915,,0.24556475377641332,1.338352580111995,,,,,13.485012272085598,5.141929496079683,1.2694688198824424,,,,8.372019077901431,80.6618667869874,,,,,4.291977771551541,,88.83152999958216,118.9121318214404,82.30596124695413,86.20267771969954,,,93.96943170912766,,,,,0.0,0.0,0.0,0.0,1.634917380763116,33.0,53.95230902719574,1140.0,1015216.1724960255
NYC,,1939.0000000000005,32.55116959064327,1939.0000000000005,1939.0000000000005,5.0,12.0,5.885811604541476,28.0,17.0,2.5643636363636366,0.0,0.0,137.49999999999997,0.0,169.0,106.0,91.0,0.0,45.0,2.0,,,54.0,3.5036609393305738,2.9155459153298797,1.2336248194618185,10.946011929494558,,0.2971364782511178,1.540173093869382,,,,,7.445251854116267,0.17105859518051147,0.7023880799250171,,,,7.47709090909091,125.03654656294869,,,,,4.082676115105447,,87.51195680253103,95.79152626910015,93.78237887175246,111.98486660702407,,,108.13980748816103,,,,,0.0,0.0,0.0,0.0,2.8341952145454554,17.000000000000004,48.181307146939375,1141.0000000000002,1016373.4472727275
NYG,117837.97994156204,1938.9999999999998,28.670773118534317,1938.9999999999998,1938.9999999999998,76.0,74.0,4.103344592897345,288.0,151.0,8.280265339966833,0.857458738055753,19.0,1266.3,5542.0,1368.0,661.0,579.0,83.0,456.0,23.0,3.514412066650872,0.19205559504066966,483.0,3.4257847584695917,3.229527669458343,1.2731640776182578,9.698619677097314,0.5889141918668886,0.2699458485623659,1.4364608162839623,0.2854443292423896,0.6869600172360422,4.198916522077305,0.18356138140172157,16.832091738836823,11.244673576205969,1.5425001930262743,-0.10663522130641376,-0.01766712635650809,-0.12430235914092277,32.911948195530286,104.12024105358654,102.25668838580052,0.08745906372423597,0.08102321915896707,0.0064358472897417685,4.20054552036076,-0.09557192917995941,99.27721663341744,102.90465617570801,115.7918160809875,102.57245412873762,110.39242486497203,101.93781912141898,102.65524485609049,101.48868230266284,99.81370198814405,98.87998909346648,100.72090095464958,0.0,0.0,0.0,0.0,1.1390268798862828,151.00000000000003,171.9929036925041,30.0,1007673.517254995
NYY,118073.38602613604,1939.0000000000002,30.528437778437784,1939.0000000000002,1939.0000000000002,106.0,45.0,3.30965379284352,245.0,152.0,10.943050193050196,1.8561776061776065,26.0,1346.7999999999997,5692.0,1208.0,556.0,496.0,85.0,567.0,11.0,2.317790317790318,0.11360261360261363,565.0,3.770996509541529,3.783194943484252,1.0398290827539354,8.061517247068311,0.5671530845226194,0.23573871410631433,1.3160791322836183,0.25113876189167117,0.7392609370864273,4.245450177282855,0.2138007346027621,19.016899057615575,14.160493521019816,4.17445030513756,0.8549366591338934,1.5295230071114299,2.384459658750763,24.595411345411353,74.36973998929375,98.94249841791216,0.09957760328927832,0.09925273801009804,0.000324864244876743,4.27387729786682,-0.9357963844393353,105.49673594987765,98.11590734979863,112.16675015893969,82.10679245969921,86.11005530086227,86.72824038864132,86.62104292081915,87.43122834814783,112.00198617095997,111.70901147581498,103.22071772112888,0.0,0.0,0.0,0.0,1.0283762540837544,152.00000000000006,156.31310713238062,9.000000000000002,1007905.1562964065
PHA,117245.32341547846,1938.9999999999998,27.941481908843652,1938.9999999999998,1938.9999999999998,50.0,85.0,5.7048622659219825,278.0,134.0,6.109453556416385,0.8362317646089178,11.0,1213.3,5641.0,1503.0,913.0,774.0,133.0,536.0,18.0,3.538613698178521,0.43534163026456774,361.0,2.6714013985359544,3.9279728719687976,0.7456121707871096,11.106728823893686,0.9841799025352437,0.2945086430422613,1.6705224106513872,0.2972779352257946,0.6169078368251875,5.1578273421197025,0.1815763667798566,4.683478522285859,2.9832525039091706,-0.40966746856077074,-0.4226909683129808,-0.41544454896463806,-0.838135510450325,31.705925986977668,122.93713358333503,114.54838727951558,0.0645286529481579,0.09327549813401469,-0.02874684491387126,4.622737811826755,0.5470349238022816,74.73465627570816,101.87067495487557,80.42946239124221,113.12236276381319,149.42665066282845,108.34968913414313,109.94961464219946,103.49407969449074,93.46483697449474,72.39009557052546,97.00451771300406,0.0,0.0,0.0,0.0,0.967221468721668,153.0,147.98505820416858,10.0,1007088.8108464519
PHI,116750.16656564432,1939.0,28.413625894047758,1939.0,1939.0,27.0,59.0,5.160945087853387,187.0,82.0,8.026912353012484,0.2730027882167535,10.0,824.9000000000001,3684.0,930.0,520.0,475.0,77.0,319.0,28.0,3.878288277366953,0.0,253.0,2.752273650953103,3.470160588826104,0.9820835430961329,10.10973637699463,0.8383101948238008,0.27763331954144027,1.5088774406467482,0.2825668505309441,0.6504723139253243,4.836393234998552,0.17541860926294095,4.940067576209924,0.9946925481781363,-0.2015099270610914,-0.7479045501404803,0.049686790335458746,-0.6982177646530586,27.487937931870526,131.79718841079594,119.19279497407398,0.06905874100739481,0.08556755211904472,-0.016508813320402476,4.4758814142437,0.3245518528548339,79.7592629848065,110.57210800350099,89.31860317052417,106.92041809121314,157.1419002524971,104.84078662523297,107.8304269573639,100.46560532105438,94.51212293051869,78.07684342469418,106.37001789766218,0.0,0.0,0.0,0.0,0.9446100509152621,151.99999999999997,143.5808968663808,26.0,1006606.7591223178
PIT,116883.07146248811,1938.9999999999993,29.093700538144983,1938.9999999999993,1938.9999999999993,64.0,81.0,4.202152357314867,296.0,141.0,6.46264640709085,0.9487970876859764,15.0,1263.6000000000001,5566.0,1433.0,686.0,592.0,68.0,400.0,22.0,2.0983697372586256,0.15835707502374166,443.0,3.141762569767766,2.839781969693959,1.1977736386949984,10.175309670099523,0.48316359825055166,0.27803174290396004,1.4461212933103869,0.2939682142659928,0.6665759103925292,3.977131634539923,0.16326250659939853,17.298739508539672,13.279688635841012,1.0514143842492687,0.019179427871865603,-0.6816182643783624,-0.6624388353331306,35.025087052864826,107.41758233202273,97.34506565745357,0.07929336975546057,0.07168264229819563,0.007610732479423866,4.186446909546403,0.22502072277494387,91.04642154720047,90.4859215076315,108.93520101023401,107.61392024131344,90.56939356187127,104.99124053618802,103.34562124737957,104.51931829897403,96.85193855602708,89.64797205244922,89.10952223960865,0.0,0.0,0.0,0.0,1.0407021375435264,153.0,159.22736257463737,27.0,1006737.3735359292
PS,,1939.0,27.96600168586681,1939.0,1939.0,22.0,19.0,5.37693479247365,85.0,40.0,3.573756673222815,0.47260466423152564,2.0,355.90000000000003,0.0,398.0,256.0,214.0,0.0,125.0,5.0,,,160.0,4.022470896799998,3.1440061966002726,1.3114091088732789,10.001996753498892,,0.2816984001944071,1.4606669944554627,,,,,5.683970368672165,1.1943957917392254,0.5285823367259732,,,,14.935375105366678,114.22610894074747,,,,,4.007699097406085,,100.47042378120562,103.29768795212847,99.69568058326841,102.32697346385787,,,102.5574646209995,,,,,0.0,0.0,0.0,0.0,1.4033183169429615,49.99999999999999,70.16586005416403,1143.9999999999998,1015933.6608597918
SL3,,1938.9999999999998,24.632488479262673,1938.9999999999998,1938.9999999999998,10.0,13.0,4.121550858081912,31.0,23.0,4.128313891834571,0.32979851537645816,0.0,188.6,0.0,183.0,114.0,87.0,0.0,75.0,9.0,,,95.0,4.503073741018703,3.5500735407796866,1.3823947099469778,8.680467777734878,,0.25206002230660257,1.3589490353905072,,,,,4.70774908307525,1.3868260371382348,0.44898543813176234,,,,6.6362672322375404,105.80383135648884,,,,,3.9513054608283475,,89.58163058921633,111.49666621978213,87.56235821397317,97.93022007308541,,,101.51554124763216,,,,,0.0,0.0,0.0,0.0,1.922186977730647,23.0,44.21033632009433,1128.0000000000002,1015628.788971368
SLB,119012.12019688789,1938.9999999999993,26.741028898062876,1938.9999999999993,1938.9999999999993,21.0,51.0,6.008779897939701,164.0,70.0,5.357732613528104,0.6706891076532231,2.0,629.8000000000001,3006.0,781.0,491.0,422.0,62.0,367.0,19.0,3.94776119402985,0.48793267704033016,286.0,4.072403206258766,5.225194696345709,0.8223655724039376,11.125503287107833,0.8826510833690532,0.2968616609005645,1.8167442203837267,0.31461601336365735,0.6277054958939345,5.1807113834407845,0.2360534671149571,7.197963864600215,2.552480287849903,-0.347656324693904,0.06711266525196206,-1.079290113384043,-1.0121774684132638,32.929818990155596,125.51728156512904,111.51516979005251,0.09494127372181643,0.12071307766116224,-0.02577180378056526,4.587037293016979,0.8280685144989158,113.9288367531131,135.51369315353097,88.84995700927306,113.31358122895097,134.01167281713674,109.2153640795051,119.57356911886333,109.53014301411235,95.01103819303522,106.50784591233865,125.53900997571272,0.0,0.0,0.0,0.0,0.9421154938075577,156.0,146.9702135621649,2.0,1008822.7988250238
STL,117253.43947615944,1938.9999999999993,29.37623905650821,1938.9999999999993,1938.9999999999993,92.0,61.0,3.589049574334027,365.0,155.0,5.9655596555965555,2.151797988568121,32.0,1382.1000000000001,5930.0,1377.0,633.0,552.0,76.0,498.0,19.0,2.458722234281166,0.5283988133998986,603.0,3.914185356597591,3.235736455186938,1.2473513691809563,8.954609832939346,0.49462799811548913,0.25369378137743664,1.3544829209029206,0.2741203786513443,0.708674896985023,3.943074889715749,0.19773346367339556,22.069767346172373,17.821456391364336,2.6617608062454496,0.2046395202899331,0.2502295378158669,0.45486905361043845,40.09702626438028,87.63993692308033,92.15767507758459,0.10137666551190215,0.08347474076694883,0.017901925271688008,4.062952584769354,-0.35402531538172194,113.43077717582139,103.10249097573521,113.47680081415454,94.70381733793373,92.7184042635834,95.80066126598442,96.79677602232303,97.46249328361343,102.93817521097898,114.61503529944997,103.7684197776212,0.0,0.0,0.0,0.0,1.0632373287026988,154.99999999999997,164.8017470230631,27.999999999999993,1007098.812459301
TC,,1939.0000000000002,23.0,1939.0000000000002,1939.0000000000002,0.0,0.0,14.294033851256794,1.0,0.0,0.0,0.0,0.0,5.2,0.0,9.0,9.0,9.0,0.0,1.0,0.0,,,0.0,0.0,1.5882259834729773,0.0,14.294033851256794,,0.3602868794448031,1.7646955371921969,,,,,-5.297678470611572,-0.33771562576293945,-0.33771562576293945,,,,1.0,303.65848404593464,,,,,4.739667768028322,,0.0,52.18185390844904,0.0,146.23732227041276,,,123.90414845369659,,,,,0.0,0.0,0.0,0.0,0.80953,6.999999999999999,5.6666998863220215,1143.0,1016541.0
WAS,115124.11413893232,1938.9999999999993,26.323579778125232,1938.9999999999993,1938.9999999999993,65.0,87.0,4.573019250862438,271.0,153.0,11.175042811406447,0.7022559749832477,10.0,1343.1000000000001,5971.0,1409.0,790.0,687.0,75.0,600.0,20.0,5.346511801057255,0.5377112649839922,521.0,3.4854629882209878,3.9918999182233668,0.9763658062780136,9.421469301019078,0.5013919375029471,0.2628408743858145,1.490374357693605,0.28025414306525276,0.6485783634040652,4.301302797064648,0.19911200528404438,22.110718419394125,12.265931487316266,2.189275008345658,-0.47111051166547296,0.5715533089448538,0.10044280616074913,31.818479636661458,103.91281771492908,101.32332743729133,0.08771543513587966,0.09888886642171096,-0.011173430988012807,4.411856827286835,0.2717164537977907,97.5087003133095,103.52860171814277,105.31523574168212,95.95794449804345,76.12563282120938,96.69912141547145,98.09271953264674,97.5674316194247,98.26309128535144,98.40169235040894,102.84229824962587,0.0,0.0,0.0,0.0,1.2051370590425137,153.0,184.38601137757271,8.0,1005015.0769860768
